node1,node2,Subtype1,Subtype2,Type,EdgeLabel,Source,key
IL-2RG,CD360,,NA,pp,,hsa04060,hsa040606790
IL-2RG,NILR,,NA,pp,,hsa04060,hsa040606791
IMD4,IL21R,,NA,pp,,hsa04060,hsa040606792
IMD4,CD360,,NA,pp,,hsa04060,hsa040606793
IMD4,NILR,,NA,pp,,hsa04060,hsa040606794
P64,IL21R,,NA,pp,,hsa04060,hsa040606795
P64,CD360,,NA,pp,,hsa04060,hsa040606796
P64,NILR,,NA,pp,,hsa04060,hsa040606797
SCIDX,IL21R,,NA,pp,,hsa04060,hsa040606798
SCIDX,CD360,,NA,pp,,hsa04060,hsa040606799
SCIDX,NILR,,NA,pp,,hsa04060,hsa040606800
SCIDX1,IL21R,,NA,pp,,hsa04060,hsa040606801
SCIDX1,CD360,,NA,pp,,hsa04060,hsa040606802
SCIDX1,NILR,,NA,pp,,hsa04060,hsa040606803
IL21,IL2RG,,NA,pp,,hsa04060,hsa040606804
IL21,CD132,,NA,pp,,hsa04060,hsa040606805
IL21,CIDX,,NA,pp,,hsa04060,hsa040606806
IL21,IL-2RG,,NA,pp,,hsa04060,hsa040606807
IL21,IMD4,,NA,pp,,hsa04060,hsa040606808
IL21,P64,,NA,pp,,hsa04060,hsa040606809
IL21,SCIDX,,NA,pp,,hsa04060,hsa040606810
IL21,SCIDX1,,NA,pp,,hsa04060,hsa040606811
CVID11,IL2RG,,NA,pp,,hsa04060,hsa040606812
CVID11,CD132,,NA,pp,,hsa04060,hsa040606813
CVID11,CIDX,,NA,pp,,hsa04060,hsa040606814
CVID11,IL-2RG,,NA,pp,,hsa04060,hsa040606815
CVID11,IMD4,,NA,pp,,hsa04060,hsa040606816
CVID11,P64,,NA,pp,,hsa04060,hsa040606817
CVID11,SCIDX,,NA,pp,,hsa04060,hsa040606818
CVID11,SCIDX1,,NA,pp,,hsa04060,hsa040606819
IL-21,IL2RG,,NA,pp,,hsa04060,hsa040606820
IL-21,CD132,,NA,pp,,hsa04060,hsa040606821
IL-21,CIDX,,NA,pp,,hsa04060,hsa040606822
IL-21,IL-2RG,,NA,pp,,hsa04060,hsa040606823
IL-21,IMD4,,NA,pp,,hsa04060,hsa040606824
IL-21,P64,,NA,pp,,hsa04060,hsa040606825
IL-21,SCIDX,,NA,pp,,hsa04060,hsa040606826
IL-21,SCIDX1,,NA,pp,,hsa04060,hsa040606827
Za11,IL2RG,,NA,pp,,hsa04060,hsa040606828
Za11,CD132,,NA,pp,,hsa04060,hsa040606829
Za11,CIDX,,NA,pp,,hsa04060,hsa040606830
Za11,IL-2RG,,NA,pp,,hsa04060,hsa040606831
Za11,IMD4,,NA,pp,,hsa04060,hsa040606832
Za11,P64,,NA,pp,,hsa04060,hsa040606833
Za11,SCIDX,,NA,pp,,hsa04060,hsa040606834
Za11,SCIDX1,,NA,pp,,hsa04060,hsa040606835
CRLF2,IL7R,,NA,pp,,hsa04060,hsa040606836
CRLF2,CD127,,NA,pp,,hsa04060,hsa040606837
CRLF2,CDW127,,NA,pp,,hsa04060,hsa040606838
CRLF2,IL-7R-alpha,,NA,pp,,hsa04060,hsa040606839
CRLF2,IL7RA,,NA,pp,,hsa04060,hsa040606840
CRLF2,ILRA,,NA,pp,,hsa04060,hsa040606841
CRL2,IL7R,,NA,pp,,hsa04060,hsa040606842
CRL2,CD127,,NA,pp,,hsa04060,hsa040606843
CRL2,CDW127,,NA,pp,,hsa04060,hsa040606844
CRL2,IL-7R-alpha,,NA,pp,,hsa04060,hsa040606845
CRL2,IL7RA,,NA,pp,,hsa04060,hsa040606846
CRL2,ILRA,,NA,pp,,hsa04060,hsa040606847
CRLF2Y,IL7R,,NA,pp,,hsa04060,hsa040606848
CRLF2Y,CD127,,NA,pp,,hsa04060,hsa040606849
CRLF2Y,CDW127,,NA,pp,,hsa04060,hsa040606850
CRLF2Y,IL-7R-alpha,,NA,pp,,hsa04060,hsa040606851
CRLF2Y,IL7RA,,NA,pp,,hsa04060,hsa040606852
CRLF2Y,ILRA,,NA,pp,,hsa04060,hsa040606853
TSLPR,IL7R,,NA,pp,,hsa04060,hsa040606854
TSLPR,CD127,,NA,pp,,hsa04060,hsa040606855
TSLPR,CDW127,,NA,pp,,hsa04060,hsa040606856
TSLPR,IL-7R-alpha,,NA,pp,,hsa04060,hsa040606857
TSLPR,IL7RA,,NA,pp,,hsa04060,hsa040606858
TSLPR,ILRA,,NA,pp,,hsa04060,hsa040606859
TSLP,CRLF2,,NA,pp,,hsa04060,hsa040606860
TSLP,CRL2,,NA,pp,,hsa04060,hsa040606861
TSLP,CRLF2Y,,NA,pp,,hsa04060,hsa040606862
TSLP,TSLPR,,NA,pp,,hsa04060,hsa040606863
PDGFRB,PDGFRA,,NA,pp,,hsa04060,hsa040606864
PDGFRB,CD140A,,NA,pp,,hsa04060,hsa040606865
PDGFRB,PDGFR-2,,NA,pp,,hsa04060,hsa040606866
PDGFRB,PDGFR2,,NA,pp,,hsa04060,hsa040606867
PDGFRB,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606868
CD140B,PDGFRA,,NA,pp,,hsa04060,hsa040606869
CD140B,CD140A,,NA,pp,,hsa04060,hsa040606870
CD140B,PDGFR-2,,NA,pp,,hsa04060,hsa040606871
CD140B,PDGFR2,,NA,pp,,hsa04060,hsa040606872
CD140B,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606873
IBGC4,PDGFRA,,NA,pp,,hsa04060,hsa040606874
IBGC4,CD140A,,NA,pp,,hsa04060,hsa040606875
IBGC4,PDGFR-2,,NA,pp,,hsa04060,hsa040606876
IBGC4,PDGFR2,,NA,pp,,hsa04060,hsa040606877
IBGC4,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606878
IMF1,PDGFRA,,NA,pp,,hsa04060,hsa040606879
IMF1,CD140A,,NA,pp,,hsa04060,hsa040606880
IMF1,PDGFR-2,,NA,pp,,hsa04060,hsa040606881
IMF1,PDGFR2,,NA,pp,,hsa04060,hsa040606882
IMF1,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606883
JTK12,PDGFRA,,NA,pp,,hsa04060,hsa040606884
JTK12,CD140A,,NA,pp,,hsa04060,hsa040606885
JTK12,PDGFR-2,,NA,pp,,hsa04060,hsa040606886
JTK12,PDGFR2,,NA,pp,,hsa04060,hsa040606887
JTK12,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606888
KOGS,PDGFRA,,NA,pp,,hsa04060,hsa040606889
KOGS,CD140A,,NA,pp,,hsa04060,hsa040606890
KOGS,PDGFR-2,,NA,pp,,hsa04060,hsa040606891
KOGS,PDGFR2,,NA,pp,,hsa04060,hsa040606892
KOGS,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606893
PDGFR,PDGFRA,,NA,pp,,hsa04060,hsa040606894
PDGFR,CD140A,,NA,pp,,hsa04060,hsa040606895
PDGFR,PDGFR-2,,NA,pp,,hsa04060,hsa040606896
PDGFR,PDGFR2,,NA,pp,,hsa04060,hsa040606897
PDGFR,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606898
PDGFR-1,PDGFRA,,NA,pp,,hsa04060,hsa040606899
PDGFR-1,CD140A,,NA,pp,,hsa04060,hsa040606900
PDGFR-1,PDGFR-2,,NA,pp,,hsa04060,hsa040606901
PDGFR-1,PDGFR2,,NA,pp,,hsa04060,hsa040606902
PDGFR-1,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606903
PDGFR1,PDGFRA,,NA,pp,,hsa04060,hsa040606904
PDGFR1,CD140A,,NA,pp,,hsa04060,hsa040606905
PDGFR1,PDGFR-2,,NA,pp,,hsa04060,hsa040606906
PDGFR1,PDGFR2,,NA,pp,,hsa04060,hsa040606907
PDGFR1,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606908
PENTT,PDGFRA,,NA,pp,,hsa04060,hsa040606909
PENTT,CD140A,,NA,pp,,hsa04060,hsa040606910
PENTT,PDGFR-2,,NA,pp,,hsa04060,hsa040606911
PENTT,PDGFR2,,NA,pp,,hsa04060,hsa040606912
PENTT,RHEPDGFRA,,NA,pp,,hsa04060,hsa040606913
PDGFB,PDGFRB,,NA,pp,,hsa04060,hsa040606914
PDGFB,CD140B,,NA,pp,,hsa04060,hsa040606915
PDGFB,IBGC4,,NA,pp,,hsa04060,hsa040606916
PDGFB,IMF1,,NA,pp,,hsa04060,hsa040606917
PDGFB,JTK12,,NA,pp,,hsa04060,hsa040606918
PDGFB,KOGS,,NA,pp,,hsa04060,hsa040606919
PDGFB,PDGFR,,NA,pp,,hsa04060,hsa040606920
PDGFB,PDGFR-1,,NA,pp,,hsa04060,hsa040606921
PDGFB,PDGFR1,,NA,pp,,hsa04060,hsa040606922
PDGFB,PENTT,,NA,pp,,hsa04060,hsa040606923
IBGC5,PDGFRB,,NA,pp,,hsa04060,hsa040606924
IBGC5,CD140B,,NA,pp,,hsa04060,hsa040606925
IBGC5,IBGC4,,NA,pp,,hsa04060,hsa040606926
IBGC5,IMF1,,NA,pp,,hsa04060,hsa040606927
IBGC5,JTK12,,NA,pp,,hsa04060,hsa040606928
IBGC5,KOGS,,NA,pp,,hsa04060,hsa040606929
IBGC5,PDGFR,,NA,pp,,hsa04060,hsa040606930
IBGC5,PDGFR-1,,NA,pp,,hsa04060,hsa040606931
IBGC5,PDGFR1,,NA,pp,,hsa04060,hsa040606932
IBGC5,PENTT,,NA,pp,,hsa04060,hsa040606933
PDGF-2,PDGFRB,,NA,pp,,hsa04060,hsa040606934
PDGF-2,CD140B,,NA,pp,,hsa04060,hsa040606935
PDGF-2,IBGC4,,NA,pp,,hsa04060,hsa040606936
PDGF-2,IMF1,,NA,pp,,hsa04060,hsa040606937
PDGF-2,JTK12,,NA,pp,,hsa04060,hsa040606938
PDGF-2,KOGS,,NA,pp,,hsa04060,hsa040606939
PDGF-2,PDGFR,,NA,pp,,hsa04060,hsa040606940
PDGF-2,PDGFR-1,,NA,pp,,hsa04060,hsa040606941
PDGF-2,PDGFR1,,NA,pp,,hsa04060,hsa040606942
PDGF-2,PENTT,,NA,pp,,hsa04060,hsa040606943
PDGF2,PDGFRB,,NA,pp,,hsa04060,hsa040606944
PDGF2,CD140B,,NA,pp,,hsa04060,hsa040606945
PDGF2,IBGC4,,NA,pp,,hsa04060,hsa040606946
PDGF2,IMF1,,NA,pp,,hsa04060,hsa040606947
PDGF2,JTK12,,NA,pp,,hsa04060,hsa040606948
PDGF2,KOGS,,NA,pp,,hsa04060,hsa040606949
PDGF2,PDGFR,,NA,pp,,hsa04060,hsa040606950
PDGF2,PDGFR-1,,NA,pp,,hsa04060,hsa040606951
PDGF2,PDGFR1,,NA,pp,,hsa04060,hsa040606952
PDGF2,PENTT,,NA,pp,,hsa04060,hsa040606953
SIS,PDGFRB,,NA,pp,,hsa04060,hsa040606954
SIS,CD140B,,NA,pp,,hsa04060,hsa040606955
SIS,IBGC4,,NA,pp,,hsa04060,hsa040606956
SIS,IMF1,,NA,pp,,hsa04060,hsa040606957
SIS,JTK12,,NA,pp,,hsa04060,hsa040606958
SIS,KOGS,,NA,pp,,hsa04060,hsa040606959
SIS,PDGFR,,NA,pp,,hsa04060,hsa040606960
SIS,PDGFR-1,,NA,pp,,hsa04060,hsa040606961
SIS,PDGFR1,,NA,pp,,hsa04060,hsa040606962
SIS,PENTT,,NA,pp,,hsa04060,hsa040606963
SSV,PDGFRB,,NA,pp,,hsa04060,hsa040606964
SSV,CD140B,,NA,pp,,hsa04060,hsa040606965
SSV,IBGC4,,NA,pp,,hsa04060,hsa040606966
SSV,IMF1,,NA,pp,,hsa04060,hsa040606967
SSV,JTK12,,NA,pp,,hsa04060,hsa040606968
SSV,KOGS,,NA,pp,,hsa04060,hsa040606969
SSV,PDGFR,,NA,pp,,hsa04060,hsa040606970
SSV,PDGFR-1,,NA,pp,,hsa04060,hsa040606971
SSV,PDGFR1,,NA,pp,,hsa04060,hsa040606972
SSV,PENTT,,NA,pp,,hsa04060,hsa040606973
c-sis,PDGFRB,,NA,pp,,hsa04060,hsa040606974
c-sis,CD140B,,NA,pp,,hsa04060,hsa040606975
c-sis,IBGC4,,NA,pp,,hsa04060,hsa040606976
c-sis,IMF1,,NA,pp,,hsa04060,hsa040606977
c-sis,JTK12,,NA,pp,,hsa04060,hsa040606978
c-sis,KOGS,,NA,pp,,hsa04060,hsa040606979
c-sis,PDGFR,,NA,pp,,hsa04060,hsa040606980
c-sis,PDGFR-1,,NA,pp,,hsa04060,hsa040606981
c-sis,PDGFR1,,NA,pp,,hsa04060,hsa040606982
c-sis,PENTT,,NA,pp,,hsa04060,hsa040606983
PDGFA,PDGFRB,,NA,pp,,hsa04060,hsa040606984
PDGFA,CD140B,,NA,pp,,hsa04060,hsa040606985
PDGFA,IBGC4,,NA,pp,,hsa04060,hsa040606986
PDGFA,IMF1,,NA,pp,,hsa04060,hsa040606987
PDGFA,JTK12,,NA,pp,,hsa04060,hsa040606988
PDGFA,KOGS,,NA,pp,,hsa04060,hsa040606989
PDGFA,PDGFR,,NA,pp,,hsa04060,hsa040606990
PDGFA,PDGFR-1,,NA,pp,,hsa04060,hsa040606991
PDGFA,PDGFR1,,NA,pp,,hsa04060,hsa040606992
PDGFA,PENTT,,NA,pp,,hsa04060,hsa040606993
PDGF-A,PDGFRB,,NA,pp,,hsa04060,hsa040606994
PDGF-A,CD140B,,NA,pp,,hsa04060,hsa040606995
PDGF-A,IBGC4,,NA,pp,,hsa04060,hsa040606996
PDGF-A,IMF1,,NA,pp,,hsa04060,hsa040606997
PDGF-A,JTK12,,NA,pp,,hsa04060,hsa040606998
PDGF-A,KOGS,,NA,pp,,hsa04060,hsa040606999
PDGF-A,PDGFR,,NA,pp,,hsa04060,hsa040607000
PDGF-A,PDGFR-1,,NA,pp,,hsa04060,hsa040607001
PDGF-A,PDGFR1,,NA,pp,,hsa04060,hsa040607002
PDGF-A,PENTT,,NA,pp,,hsa04060,hsa040607003
PDGF1,PDGFRB,,NA,pp,,hsa04060,hsa040607004
PDGF1,CD140B,,NA,pp,,hsa04060,hsa040607005
PDGF1,IBGC4,,NA,pp,,hsa04060,hsa040607006
PDGF1,IMF1,,NA,pp,,hsa04060,hsa040607007
PDGF1,JTK12,,NA,pp,,hsa04060,hsa040607008
PDGF1,KOGS,,NA,pp,,hsa04060,hsa040607009
PDGF1,PDGFR,,NA,pp,,hsa04060,hsa040607010
PDGF1,PDGFR-1,,NA,pp,,hsa04060,hsa040607011
PDGF1,PDGFR1,,NA,pp,,hsa04060,hsa040607012
PDGF1,PENTT,,NA,pp,,hsa04060,hsa040607013
IFNAR2,IFNAR1,,NA,pp,,hsa04060,hsa040607014
IFNAR2,AVP,,NA,pp,,hsa04060,hsa040607015
IFNAR2,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607016
IFNAR2,IFNAR,,NA,pp,,hsa04060,hsa040607017
IFNAR2,IFNBR,,NA,pp,,hsa04060,hsa040607018
IFNAR2,IFRC,,NA,pp,,hsa04060,hsa040607019
IFN-R,IFNAR1,,NA,pp,,hsa04060,hsa040607020
IFN-R,AVP,,NA,pp,,hsa04060,hsa040607021
IFN-R,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607022
IFN-R,IFNAR,,NA,pp,,hsa04060,hsa040607023
IFN-R,IFNBR,,NA,pp,,hsa04060,hsa040607024
IFN-R,IFRC,,NA,pp,,hsa04060,hsa040607025
IFN-alpha-REC,IFNAR1,,NA,pp,,hsa04060,hsa040607026
IFN-alpha-REC,AVP,,NA,pp,,hsa04060,hsa040607027
IFN-alpha-REC,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607028
IFN-alpha-REC,IFNAR,,NA,pp,,hsa04060,hsa040607029
IFN-alpha-REC,IFNBR,,NA,pp,,hsa04060,hsa040607030
IFN-alpha-REC,IFRC,,NA,pp,,hsa04060,hsa040607031
IFNABR,IFNAR1,,NA,pp,,hsa04060,hsa040607032
IFNABR,AVP,,NA,pp,,hsa04060,hsa040607033
IFNABR,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607034
IFNABR,IFNAR,,NA,pp,,hsa04060,hsa040607035
IFNABR,IFNBR,,NA,pp,,hsa04060,hsa040607036
IFNABR,IFRC,,NA,pp,,hsa04060,hsa040607037
IFNARB,IFNAR1,,NA,pp,,hsa04060,hsa040607038
IFNARB,AVP,,NA,pp,,hsa04060,hsa040607039
IFNARB,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607040
IFNARB,IFNAR,,NA,pp,,hsa04060,hsa040607041
IFNARB,IFNBR,,NA,pp,,hsa04060,hsa040607042
IFNARB,IFRC,,NA,pp,,hsa04060,hsa040607043
IFNE,IFNAR2,,NA,pp,,hsa04060,hsa040607044
IFNE,IFN-R,,NA,pp,,hsa04060,hsa040607045
IFNE,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607046
IFNE,IFNABR,,NA,pp,,hsa04060,hsa040607047
IFNE,IFNARB,,NA,pp,,hsa04060,hsa040607048
IFN-E,IFNAR2,,NA,pp,,hsa04060,hsa040607049
IFN-E,IFN-R,,NA,pp,,hsa04060,hsa040607050
IFN-E,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607051
IFN-E,IFNABR,,NA,pp,,hsa04060,hsa040607052
IFN-E,IFNARB,,NA,pp,,hsa04060,hsa040607053
IFNE1,IFNAR2,,NA,pp,,hsa04060,hsa040607054
IFNE1,IFN-R,,NA,pp,,hsa04060,hsa040607055
IFNE1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607056
IFNE1,IFNABR,,NA,pp,,hsa04060,hsa040607057
IFNE1,IFNARB,,NA,pp,,hsa04060,hsa040607058
IFNT1,IFNAR2,,NA,pp,,hsa04060,hsa040607059
IFNT1,IFN-R,,NA,pp,,hsa04060,hsa040607060
IFNT1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607061
IFNT1,IFNABR,,NA,pp,,hsa04060,hsa040607062
IFNT1,IFNARB,,NA,pp,,hsa04060,hsa040607063
INFE1,IFNAR2,,NA,pp,,hsa04060,hsa040607064
INFE1,IFN-R,,NA,pp,,hsa04060,hsa040607065
INFE1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607066
INFE1,IFNABR,,NA,pp,,hsa04060,hsa040607067
INFE1,IFNARB,,NA,pp,,hsa04060,hsa040607068
PRO655,IFNAR2,,NA,pp,,hsa04060,hsa040607069
PRO655,IFN-R,,NA,pp,,hsa04060,hsa040607070
PRO655,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607071
PRO655,IFNABR,,NA,pp,,hsa04060,hsa040607072
PRO655,IFNARB,,NA,pp,,hsa04060,hsa040607073
IFNK,IFNAR2,,NA,pp,,hsa04060,hsa040607074
IFNK,IFN-R,,NA,pp,,hsa04060,hsa040607075
IFNK,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607076
IFNK,IFNABR,,NA,pp,,hsa04060,hsa040607077
IFNK,IFNARB,,NA,pp,,hsa04060,hsa040607078
IFNT1,IFNAR2,,NA,pp,,hsa04060,hsa040607079
IFNT1,IFN-R,,NA,pp,,hsa04060,hsa040607080
IFNT1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607081
IFNT1,IFNABR,,NA,pp,,hsa04060,hsa040607082
IFNT1,IFNARB,,NA,pp,,hsa04060,hsa040607083
INFE1,IFNAR2,,NA,pp,,hsa04060,hsa040607084
INFE1,IFN-R,,NA,pp,,hsa04060,hsa040607085
INFE1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607086
INFE1,IFNABR,,NA,pp,,hsa04060,hsa040607087
INFE1,IFNARB,,NA,pp,,hsa04060,hsa040607088
IFNW1,IFNAR2,,NA,pp,,hsa04060,hsa040607089
IFNW1,IFN-R,,NA,pp,,hsa04060,hsa040607090
IFNW1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607091
IFNW1,IFNABR,,NA,pp,,hsa04060,hsa040607092
IFNW1,IFNARB,,NA,pp,,hsa04060,hsa040607093
IFNB1,IFNAR2,,NA,pp,,hsa04060,hsa040607094
IFNB1,IFN-R,,NA,pp,,hsa04060,hsa040607095
IFNB1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607096
IFNB1,IFNABR,,NA,pp,,hsa04060,hsa040607097
IFNB1,IFNARB,,NA,pp,,hsa04060,hsa040607098
IFB,IFNAR2,,NA,pp,,hsa04060,hsa040607099
IFB,IFN-R,,NA,pp,,hsa04060,hsa040607100
IFB,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607101
IFB,IFNABR,,NA,pp,,hsa04060,hsa040607102
IFB,IFNARB,,NA,pp,,hsa04060,hsa040607103
IFF,IFNAR2,,NA,pp,,hsa04060,hsa040607104
IFF,IFN-R,,NA,pp,,hsa04060,hsa040607105
IFF,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607106
IFF,IFNABR,,NA,pp,,hsa04060,hsa040607107
IFF,IFNARB,,NA,pp,,hsa04060,hsa040607108
IFN-beta,IFNAR2,,NA,pp,,hsa04060,hsa040607109
IFN-beta,IFN-R,,NA,pp,,hsa04060,hsa040607110
IFN-beta,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607111
IFN-beta,IFNABR,,NA,pp,,hsa04060,hsa040607112
IFN-beta,IFNARB,,NA,pp,,hsa04060,hsa040607113
IFNB,IFNAR2,,NA,pp,,hsa04060,hsa040607114
IFNB,IFN-R,,NA,pp,,hsa04060,hsa040607115
IFNB,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607116
IFNB,IFNABR,,NA,pp,,hsa04060,hsa040607117
IFNB,IFNARB,,NA,pp,,hsa04060,hsa040607118
IFNA1,IFNAR2,,NA,pp,,hsa04060,hsa040607119
IFNA1,IFN-R,,NA,pp,,hsa04060,hsa040607120
IFNA1,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607121
IFNA1,IFNABR,,NA,pp,,hsa04060,hsa040607122
IFNA1,IFNARB,,NA,pp,,hsa04060,hsa040607123
IFL,IFNAR2,,NA,pp,,hsa04060,hsa040607124
IFL,IFN-R,,NA,pp,,hsa04060,hsa040607125
IFL,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607126
IFL,IFNABR,,NA,pp,,hsa04060,hsa040607127
IFL,IFNARB,,NA,pp,,hsa04060,hsa040607128
IFN,IFNAR2,,NA,pp,,hsa04060,hsa040607129
IFN,IFN-R,,NA,pp,,hsa04060,hsa040607130
IFN,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607131
IFN,IFNABR,,NA,pp,,hsa04060,hsa040607132
IFN,IFNARB,,NA,pp,,hsa04060,hsa040607133
IFN-ALPHA,IFNAR2,,NA,pp,,hsa04060,hsa040607134
IFN-ALPHA,IFN-R,,NA,pp,,hsa04060,hsa040607135
IFN-ALPHA,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607136
IFN-ALPHA,IFNABR,,NA,pp,,hsa04060,hsa040607137
IFN-ALPHA,IFNARB,,NA,pp,,hsa04060,hsa040607138
IFN-alphaD,IFNAR2,,NA,pp,,hsa04060,hsa040607139
IFN-alphaD,IFN-R,,NA,pp,,hsa04060,hsa040607140
IFN-alphaD,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607141
IFN-alphaD,IFNABR,,NA,pp,,hsa04060,hsa040607142
IFN-alphaD,IFNARB,,NA,pp,,hsa04060,hsa040607143
IFNA13,IFNAR2,,NA,pp,,hsa04060,hsa040607144
IFNA13,IFN-R,,NA,pp,,hsa04060,hsa040607145
IFNA13,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607146
IFNA13,IFNABR,,NA,pp,,hsa04060,hsa040607147
IFNA13,IFNARB,,NA,pp,,hsa04060,hsa040607148
IFNA@,IFNAR2,,NA,pp,,hsa04060,hsa040607149
IFNA@,IFN-R,,NA,pp,,hsa04060,hsa040607150
IFNA@,IFN-alpha-REC,,NA,pp,,hsa04060,hsa040607151
IFNA@,IFNABR,,NA,pp,,hsa04060,hsa040607152
IFNA@,IFNARB,,NA,pp,,hsa04060,hsa040607153
IFNGR2,IFNGR1,,NA,pp,,hsa04060,hsa040607154
IFNGR2,CD119,,NA,pp,,hsa04060,hsa040607155
IFNGR2,IFNGR,,NA,pp,,hsa04060,hsa040607156
IFNGR2,IMD27A,,NA,pp,,hsa04060,hsa040607157
IFNGR2,IMD27B,,NA,pp,,hsa04060,hsa040607158
AF-1,IFNGR1,,NA,pp,,hsa04060,hsa040607159
AF-1,CD119,,NA,pp,,hsa04060,hsa040607160
AF-1,IFNGR,,NA,pp,,hsa04060,hsa040607161
AF-1,IMD27A,,NA,pp,,hsa04060,hsa040607162
AF-1,IMD27B,,NA,pp,,hsa04060,hsa040607163
IFGR2,IFNGR1,,NA,pp,,hsa04060,hsa040607164
IFGR2,CD119,,NA,pp,,hsa04060,hsa040607165
IFGR2,IFNGR,,NA,pp,,hsa04060,hsa040607166
IFGR2,IMD27A,,NA,pp,,hsa04060,hsa040607167
IFGR2,IMD27B,,NA,pp,,hsa04060,hsa040607168
IFNGT1,IFNGR1,,NA,pp,,hsa04060,hsa040607169
IFNGT1,CD119,,NA,pp,,hsa04060,hsa040607170
IFNGT1,IFNGR,,NA,pp,,hsa04060,hsa040607171
IFNGT1,IMD27A,,NA,pp,,hsa04060,hsa040607172
IFNGT1,IMD27B,,NA,pp,,hsa04060,hsa040607173
IMD28,IFNGR1,,NA,pp,,hsa04060,hsa040607174
IMD28,CD119,,NA,pp,,hsa04060,hsa040607175
IMD28,IFNGR,,NA,pp,,hsa04060,hsa040607176
IMD28,IMD27A,,NA,pp,,hsa04060,hsa040607177
IMD28,IMD27B,,NA,pp,,hsa04060,hsa040607178
IFNG,IFNGR2,,NA,pp,,hsa04060,hsa040607179
IFNG,AF-1,,NA,pp,,hsa04060,hsa040607180
IFNG,IFGR2,,NA,pp,,hsa04060,hsa040607181
IFNG,IFNGT1,,NA,pp,,hsa04060,hsa040607182
IFNG,IMD28,,NA,pp,,hsa04060,hsa040607183
IFG,IFNGR2,,NA,pp,,hsa04060,hsa040607184
IFG,AF-1,,NA,pp,,hsa04060,hsa040607185
IFG,IFGR2,,NA,pp,,hsa04060,hsa040607186
IFG,IFNGT1,,NA,pp,,hsa04060,hsa040607187
IFG,IMD28,,NA,pp,,hsa04060,hsa040607188
IFI,IFNGR2,,NA,pp,,hsa04060,hsa040607189
IFI,AF-1,,NA,pp,,hsa04060,hsa040607190
IFI,IFGR2,,NA,pp,,hsa04060,hsa040607191
IFI,IFNGT1,,NA,pp,,hsa04060,hsa040607192
IFI,IMD28,,NA,pp,,hsa04060,hsa040607193
IL10RB,IL10RA,,NA,pp,,hsa04060,hsa040607194
IL10RB,CD210,,NA,pp,,hsa04060,hsa040607195
IL10RB,CD210a,,NA,pp,,hsa04060,hsa040607196
IL10RB,CDW210A,,NA,pp,,hsa04060,hsa040607197
IL10RB,HIL-10R,,NA,pp,,hsa04060,hsa040607198
IL10RB,IL-10R1,,NA,pp,,hsa04060,hsa040607199
IL10RB,IL10R,,NA,pp,,hsa04060,hsa040607200
CDW210B,IL10RA,,NA,pp,,hsa04060,hsa040607201
CDW210B,CD210,,NA,pp,,hsa04060,hsa040607202
CDW210B,CD210a,,NA,pp,,hsa04060,hsa040607203
CDW210B,CDW210A,,NA,pp,,hsa04060,hsa040607204
CDW210B,HIL-10R,,NA,pp,,hsa04060,hsa040607205
CDW210B,IL-10R1,,NA,pp,,hsa04060,hsa040607206
CDW210B,IL10R,,NA,pp,,hsa04060,hsa040607207
CRF2-4,IL10RA,,NA,pp,,hsa04060,hsa040607208
CRF2-4,CD210,,NA,pp,,hsa04060,hsa040607209
CRF2-4,CD210a,,NA,pp,,hsa04060,hsa040607210
